pair_id,direction,intervention,clean_pred,patched_pred,delta_h_med,delta_bad_logit,flip,windows
115,necessity,top-local,medium,medium,-0.25609850883483887,0.03027820587158203,0,"[[466, 497], [524, 555], [587, 618]]"
115,necessity,random,medium,medium,0.037474989891052246,-0.026170730590820312,0,"[[317, 348], [433, 464], [142, 173]]"
115,necessity,same-class,medium,medium,-0.38340258598327637,-0.14820003509521484,0,"[[466, 497], [524, 555], [587, 618]]"
115,necessity,donor global-mean,medium,medium,-0.36573517322540283,-0.14181137084960938,0,"[[466, 497], [524, 555], [587, 618]]"
115,sufficiency,top-local,good,good,-1.0470507144927979,-0.3895549774169922,0,"[[466, 497], [524, 555], [587, 618]]"
115,sufficiency,random,good,good,0.006119966506958008,-0.0035429000854492188,0,"[[317, 348], [433, 464], [142, 173]]"
115,sufficiency,same-class,good,good,0.0,0.0,0,"[[466, 497], [524, 555], [587, 618]]"
115,sufficiency,donor global-mean,good,good,0.1356656551361084,0.08034896850585938,0,"[[466, 497], [524, 555], [587, 618]]"
116,necessity,top-local,medium,medium,-0.07112753391265869,0.006867408752441406,0,"[[594, 625], [0, 31], [98, 129]]"
116,necessity,random,medium,medium,-0.15932488441467285,0.07986164093017578,0,"[[9, 40], [201, 232], [121, 152]]"
116,necessity,same-class,medium,medium,0.016820073127746582,-0.0236663818359375,0,"[[594, 625], [0, 31], [98, 129]]"
116,necessity,donor global-mean,medium,medium,0.004546761512756348,-0.04890775680541992,0,"[[594, 625], [0, 31], [98, 129]]"
116,sufficiency,top-local,good,good,-0.041491031646728516,-0.014661788940429688,0,"[[594, 625], [0, 31], [98, 129]]"
116,sufficiency,random,good,good,-0.2192530632019043,-0.08189868927001953,0,"[[9, 40], [201, 232], [121, 152]]"
116,sufficiency,same-class,good,good,0.0,0.0,0,"[[594, 625], [0, 31], [98, 129]]"
116,sufficiency,donor global-mean,good,good,-0.019703388214111328,-0.0001850128173828125,0,"[[594, 625], [0, 31], [98, 129]]"
117,necessity,top-local,medium,medium,-0.09234762191772461,0.008050918579101562,0,"[[584, 615], [220, 251], [339, 370]]"
117,necessity,random,medium,medium,0.3390836715698242,-0.06246185302734375,0,"[[437, 468], [313, 344], [211, 242]]"
117,necessity,same-class,medium,medium,0.31891393661499023,-0.09511566162109375,0,"[[584, 615], [220, 251], [339, 370]]"
117,necessity,donor global-mean,medium,medium,0.3338632583618164,-0.034544944763183594,0,"[[584, 615], [220, 251], [339, 370]]"
117,sufficiency,top-local,good,good,-0.1171720027923584,-0.09323596954345703,0,"[[584, 615], [220, 251], [339, 370]]"
117,sufficiency,random,good,good,0.31783008575439453,0.13867568969726562,0,"[[437, 468], [313, 344], [211, 242]]"
117,sufficiency,same-class,good,good,-0.7650542259216309,-0.35031986236572266,0,"[[584, 615], [220, 251], [339, 370]]"
117,sufficiency,donor global-mean,good,good,-0.016932010650634766,0.010004043579101562,0,"[[584, 615], [220, 251], [339, 370]]"
118,necessity,top-local,medium,medium,-0.19321942329406738,0.03837776184082031,0,"[[0, 31], [54, 85], [354, 385]]"
118,necessity,random,medium,medium,0.050510406494140625,0.0005807876586914062,0,"[[507, 538], [563, 594], [34, 65]]"
118,necessity,same-class,medium,medium,-0.0665595531463623,0.07193183898925781,0,"[[0, 31], [54, 85], [354, 385]]"
118,necessity,donor global-mean,medium,medium,-0.1515500545501709,0.043071746826171875,0,"[[0, 31], [54, 85], [354, 385]]"
118,sufficiency,top-local,medium,medium,-0.16405510902404785,0.026350021362304688,0,"[[0, 31], [54, 85], [354, 385]]"
118,sufficiency,random,medium,medium,0.1878587007522583,-0.0005750656127929688,0,"[[507, 538], [563, 594], [34, 65]]"
118,sufficiency,same-class,medium,medium,-0.15985465049743652,0.023789405822753906,0,"[[0, 31], [54, 85], [354, 385]]"
118,sufficiency,donor global-mean,medium,medium,-0.05812704563140869,0.054103851318359375,0,"[[0, 31], [54, 85], [354, 385]]"
119,necessity,top-local,medium,medium,-0.008508682250976562,-0.03403186798095703,0,"[[0, 31], [298, 329], [355, 386]]"
119,necessity,random,medium,medium,-0.10825395584106445,-0.004965782165527344,0,"[[115, 146], [23, 54], [459, 490]]"
119,necessity,same-class,medium,medium,-0.03342628479003906,-0.030467987060546875,0,"[[0, 31], [298, 329], [355, 386]]"
119,necessity,donor global-mean,medium,medium,-0.00784444808959961,-0.04697608947753906,0,"[[0, 31], [298, 329], [355, 386]]"
119,sufficiency,top-local,good,good,-0.24430060386657715,-0.12235260009765625,0,"[[0, 31], [298, 329], [355, 386]]"
119,sufficiency,random,good,good,-0.44131016731262207,-0.11449337005615234,0,"[[115, 146], [23, 54], [459, 490]]"
119,sufficiency,same-class,good,good,0.03248739242553711,0.01888751983642578,0,"[[0, 31], [298, 329], [355, 386]]"
119,sufficiency,donor global-mean,good,good,0.03602194786071777,0.02123260498046875,0,"[[0, 31], [298, 329], [355, 386]]"
120,necessity,top-local,medium,medium,-0.2841777801513672,-0.047997474670410156,0,"[[26, 57], [108, 139], [139, 170]]"
120,necessity,random,medium,medium,-0.0947265625,-0.20761489868164062,0,"[[61, 92], [575, 606], [299, 330]]"
120,necessity,same-class,medium,medium,-0.21500205993652344,0.014163017272949219,0,"[[26, 57], [108, 139], [139, 170]]"
120,necessity,donor global-mean,medium,medium,0.001979351043701172,-0.013545989990234375,0,"[[26, 57], [108, 139], [139, 170]]"
120,sufficiency,top-local,good,good,-0.36088109016418457,-0.1919231414794922,0,"[[26, 57], [108, 139], [139, 170]]"
120,sufficiency,random,good,good,0.5335791110992432,0.12844276428222656,0,"[[61, 92], [575, 606], [299, 330]]"
120,sufficiency,same-class,good,good,-0.447598934173584,-0.23497772216796875,0,"[[26, 57], [108, 139], [139, 170]]"
120,sufficiency,donor global-mean,good,good,-0.013409614562988281,0.015099525451660156,0,"[[26, 57], [108, 139], [139, 170]]"
121,necessity,top-local,medium,medium,-0.028738975524902344,-0.03983116149902344,0,"[[534, 565], [380, 411], [450, 481]]"
121,necessity,random,medium,medium,0.2728114128112793,0.027767181396484375,0,"[[20, 51], [592, 623], [410, 441]]"
121,necessity,same-class,medium,medium,-0.037960052490234375,-0.028789520263671875,0,"[[534, 565], [380, 411], [450, 481]]"
121,necessity,donor global-mean,medium,medium,-0.033000946044921875,-0.04036521911621094,0,"[[534, 565], [380, 411], [450, 481]]"
121,sufficiency,top-local,medium,medium,-0.33019018173217773,0.023090362548828125,0,"[[534, 565], [380, 411], [450, 481]]"
121,sufficiency,random,medium,medium,0.24123406410217285,0.033562660217285156,0,"[[20, 51], [592, 623], [410, 441]]"
121,sufficiency,same-class,medium,medium,-0.05279064178466797,0.027963638305664062,0,"[[534, 565], [380, 411], [450, 481]]"
121,sufficiency,donor global-mean,medium,medium,-0.08492445945739746,0.04391193389892578,0,"[[534, 565], [380, 411], [450, 481]]"
122,necessity,top-local,medium,medium,-0.014106273651123047,0.0067958831787109375,0,"[[0, 31], [53, 84], [594, 625]]"
122,necessity,random,medium,medium,0.1454458236694336,0.07378005981445312,0,"[[522, 553], [233, 264], [40, 71]]"
122,necessity,same-class,medium,medium,0.02486562728881836,0.03420066833496094,0,"[[0, 31], [53, 84], [594, 625]]"
122,necessity,donor global-mean,medium,medium,0.007348060607910156,0.00916290283203125,0,"[[0, 31], [53, 84], [594, 625]]"
122,sufficiency,top-local,good,good,0.013034701347351074,-0.00431060791015625,0,"[[0, 31], [53, 84], [594, 625]]"
122,sufficiency,random,good,good,0.02708137035369873,0.047141075134277344,0,"[[522, 553], [233, 264], [40, 71]]"
122,sufficiency,same-class,good,good,-0.028978466987609863,-0.029336929321289062,0,"[[0, 31], [53, 84], [594, 625]]"
122,sufficiency,donor global-mean,good,good,-0.00890815258026123,-0.012856483459472656,0,"[[0, 31], [53, 84], [594, 625]]"
