record_id,y,quality_record,candidate_type,is_augmented,panel,group,PC1,PC2,noise_type
r00294,1,acceptable,original_seta,0,ours,original acceptable,-3.570351957270996,2.421794060470397,
r00295,1,acceptable,original_seta,0,ours,original acceptable,-3.0737645891942416,2.275339735296393,
r00296,1,acceptable,original_seta,0,ours,original acceptable,-1.0321743845963844,-4.899899895458792,
r00297,1,acceptable,original_seta,0,ours,original acceptable,-3.589791917467095,2.4136569101876515,
r00298,-1,unacceptable,original_seta,0,ours,original unacceptable,-0.16824728038749653,-4.714174254460946,
r00299,1,acceptable,original_seta,0,ours,original acceptable,-4.140984573481219,2.3588429833932807,
r00300,1,acceptable,original_seta,0,ours,original acceptable,-1.5147249312607536,-4.0898090894253745,
r00301,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00302,1,acceptable,original_seta,0,ours,original acceptable,-1.2515160541199462,-3.40160781799273,
r00303,1,acceptable,original_seta,0,ours,original acceptable,-3.151544368073325,-0.3031335583519446,
r00304,1,acceptable,original_seta,0,ours,original acceptable,-2.546619150552139,-1.8397420909308384,
r00305,-1,unacceptable,original_seta,0,ours,original unacceptable,-0.9402717419317846,-3.939967820718831,
r00306,1,acceptable,original_seta,0,ours,original acceptable,-3.3654177512202246,2.44450250409127,
r00307,1,acceptable,original_seta,0,ours,original acceptable,-3.5458386568340585,2.6359913850906604,
r00308,1,acceptable,original_seta,0,ours,original acceptable,-1.338062557536186,-4.187829981624523,
r00309,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00310,1,acceptable,original_seta,0,ours,original acceptable,-3.500981941876592,2.652841948966924,
r00311,1,acceptable,original_seta,0,ours,original acceptable,-2.934150168597195,0.8036001508345498,
r00312,1,acceptable,original_seta,0,ours,original acceptable,-4.474274871090705,2.5591563096791656,
r00313,1,acceptable,original_seta,0,ours,original acceptable,-3.1269973494729935,2.575878425985399,
r00314,1,acceptable,original_seta,0,ours,original acceptable,-3.2028822090655478,-0.8910140977621518,
r00315,1,acceptable,original_seta,0,ours,original acceptable,-4.15395957654118,2.598162223220803,
r00316,1,acceptable,original_seta,0,ours,original acceptable,-3.5932429222499427,2.4353559792613466,
r00317,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00318,-1,unacceptable,original_seta,0,ours,original unacceptable,-2.324626175783467,-3.225492091257506,
r00319,1,acceptable,original_seta,0,ours,original acceptable,-2.740597657588683,2.397882579773893,
r00320,1,acceptable,original_seta,0,ours,original acceptable,-1.389109116460591,-1.2001211682481652,
r00321,1,acceptable,original_seta,0,ours,original acceptable,-1.7701695943053573,-2.720210596609184,
r00322,1,acceptable,original_seta,0,ours,original acceptable,-1.6907481316982143,-2.784612099504623,
r00323,1,acceptable,original_seta,0,ours,original acceptable,-1.8522057356613304,0.33375623010308547,
r00324,1,acceptable,original_seta,0,ours,original acceptable,-0.02551394273090036,-4.911876659735835,
r00325,1,acceptable,original_seta,0,ours,original acceptable,-1.2484952789778387,-3.1478407712339087,
r00326,-1,unacceptable,original_seta,0,ours,original unacceptable,21.01040767438528,0.41463330468650844,
r00327,1,acceptable,original_seta,0,ours,original acceptable,0.4435099320782684,-3.1775642235986035,
r00328,1,acceptable,original_seta,0,ours,original acceptable,-1.1341520067546969,-4.817751873765066,
r00329,1,acceptable,original_seta,0,ours,original acceptable,-0.6213485141810063,-4.855717772796965,
r00330,1,acceptable,original_seta,0,ours,original acceptable,-2.6727869912440725,2.6542038550760134,
r00331,-1,unacceptable,original_seta,0,ours,original unacceptable,20.92871728165564,0.2680132753478532,
r00332,1,acceptable,original_seta,0,ours,original acceptable,-0.5573717879279318,-4.913476118305669,
r00333,1,acceptable,original_seta,0,ours,original acceptable,-3.22858373732138,2.4747761330088176,
r00334,1,acceptable,original_seta,0,ours,original acceptable,-3.666200417313674,2.596719964312676,
r00335,-1,unacceptable,original_seta,0,ours,original unacceptable,0.3781556447193227,-4.807619595615585,
r00336,-1,unacceptable,original_seta,0,ours,original unacceptable,-1.5406053823010395,-2.1135980286658653,
r00337,1,acceptable,original_seta,0,ours,original acceptable,-1.787389299656878,-4.7469871596472535,
r00338,1,acceptable,original_seta,0,ours,original acceptable,-4.188067480955968,1.8935755819118782,
r00339,-1,unacceptable,original_seta,0,ours,original unacceptable,0.02155289762159648,-2.813319883434898,
r00340,1,acceptable,original_seta,0,ours,original acceptable,-1.965838600065573,-0.08320934092836668,
r00341,1,acceptable,original_seta,0,ours,original acceptable,-3.2798990213395722,2.509332452975763,
r00342,1,acceptable,original_seta,0,ours,original acceptable,-3.3909977569518768,2.5033272390451207,
r00343,1,acceptable,original_seta,0,ours,original acceptable,-3.5112734426201517,2.0567152719237343,
r00344,1,acceptable,original_seta,0,ours,original acceptable,-3.5941942955942916,2.5373145899804133,
r00345,1,acceptable,original_seta,0,ours,original acceptable,-2.935531208301011,0.30150788374813203,
r00346,-1,unacceptable,original_seta,0,ours,original unacceptable,10.665510991431372,-3.9124128268884157,
r00347,1,acceptable,original_seta,0,ours,original acceptable,-2.175313363711146,-1.3450556667329354,
r00348,1,acceptable,original_seta,0,ours,original acceptable,-3.2438939328532608,2.1236905265834727,
r00349,-1,unacceptable,original_seta,0,ours,original unacceptable,0.19048878280004192,-5.010030441240505,
r00350,-1,unacceptable,original_seta,0,ours,original unacceptable,0.8724840022510866,-5.045840811384256,
r00351,1,acceptable,original_seta,0,ours,original acceptable,-1.0282458662884564,-4.918369703992745,
r00352,1,acceptable,original_seta,0,ours,original acceptable,-3.7312959678401265,2.5300882444802,
r00353,1,acceptable,original_seta,0,ours,original acceptable,-1.3698355659508024,-3.0166674681973036,
r00354,1,acceptable,original_seta,0,ours,original acceptable,-3.85859027438857,2.3005211485945947,
r00355,1,acceptable,original_seta,0,ours,original acceptable,-2.6761669315303833,0.6692130316672478,
r00356,1,acceptable,original_seta,0,ours,original acceptable,-2.67893417705101,1.176238528870129,
r00357,1,acceptable,original_seta,0,ours,original acceptable,-4.102633592794838,2.302862564971646,
r00358,1,acceptable,original_seta,0,ours,original acceptable,-3.1609598062747413,2.4180153445244508,
r00359,1,acceptable,original_seta,0,ours,original acceptable,-2.9835587877902716,2.5122420725915586,
r00360,1,acceptable,original_seta,0,ours,original acceptable,-2.9684027732847444,2.586553142295378,
r00361,1,acceptable,original_seta,0,ours,original acceptable,-0.15218254651007873,-4.816079505296444,
r00362,1,acceptable,original_seta,0,ours,original acceptable,-3.5665915679121936,1.1737445617296869,
r00363,-1,unacceptable,original_seta,0,ours,original unacceptable,12.906979644962822,-2.4506513458351407,
r00364,1,acceptable,original_seta,0,ours,original acceptable,-2.9353033549897325,2.486899680360017,
r00365,1,acceptable,original_seta,0,ours,original acceptable,-3.0071119695109867,2.7926301514334337,
r00366,1,acceptable,original_seta,0,ours,original acceptable,-1.5886381716049702,-4.787242587069008,
r00367,1,acceptable,original_seta,0,ours,original acceptable,-1.7846134272067444,-3.382959986539706,
r00368,-1,unacceptable,original_seta,0,ours,original unacceptable,10.665510991431372,-3.9124128268884157,
r00369,1,acceptable,original_seta,0,ours,original acceptable,-4.136594912415199,2.2682089399749126,
r00370,1,acceptable,original_seta,0,ours,original acceptable,-1.1601470374493765,-5.051655582232618,
r00371,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00372,1,acceptable,original_seta,0,ours,original acceptable,-2.9944743527473747,2.210975460184244,
r00373,1,acceptable,original_seta,0,ours,original acceptable,-3.7451305584685834,2.5609720145921946,
r00374,1,acceptable,original_seta,0,ours,original acceptable,-2.4796022623655034,2.5217688172599555,
r00375,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00376,1,acceptable,original_seta,0,ours,original acceptable,-3.4206485947197303,0.8777666886286353,
r00377,-1,unacceptable,original_seta,0,ours,original unacceptable,1.76399179531501,-2.1566432404859244,
r00378,1,acceptable,original_seta,0,ours,original acceptable,-2.0515369236360987,0.3242959811773615,
r00379,1,acceptable,original_seta,0,ours,original acceptable,-1.6607563233768152,2.2672444917613914,
r00380,1,acceptable,original_seta,0,ours,original acceptable,-2.7435318214825806,2.597710476623437,
r00381,1,acceptable,original_seta,0,ours,original acceptable,-3.786264935991045,2.4993359418573897,
r00382,-1,unacceptable,original_seta,0,ours,original unacceptable,-0.19340428512525792,-2.445765532332631,
r00383,1,acceptable,original_seta,0,ours,original acceptable,-3.0195949285152577,2.352150971558989,
r00384,-1,unacceptable,original_seta,0,ours,original unacceptable,0.3607252295436227,-4.8211471650300375,
r00385,-1,unacceptable,original_seta,0,ours,original unacceptable,1.2215446961529952,-4.728562955249631,
r00386,1,acceptable,original_seta,0,ours,original acceptable,-3.571331773470059,2.3804233908949257,
r00387,1,acceptable,original_seta,0,ours,original acceptable,-3.7444662472436074,2.09183452968235,
r00388,1,acceptable,original_seta,0,ours,original acceptable,-3.0176535149562023,2.5537570251314774,
r00389,1,acceptable,original_seta,0,ours,original acceptable,-3.977073026725402,2.6384260017051266,
r00390,-1,unacceptable,original_seta,0,ours,original unacceptable,5.3552886319016615,-4.916922227895493,
r00391,-1,unacceptable,original_seta,0,ours,original unacceptable,21.01039658736097,0.4146402096918428,
r00392,-1,unacceptable,original_seta,0,ours,original unacceptable,0.6312570132207036,-2.9297155156336627,
r00393,1,acceptable,original_seta,0,ours,original acceptable,-1.9269260925533207,-3.2596851745519086,
r00394,-1,unacceptable,original_seta,0,ours,original unacceptable,-0.20388936469898158,-4.574059001523739,
r00395,1,acceptable,original_seta,0,ours,original acceptable,-3.0843193680186216,2.4032943993294325,
r00396,1,acceptable,original_seta,0,ours,original acceptable,-2.459991928161066,-0.5227520597660111,
r00397,1,acceptable,original_seta,0,ours,original acceptable,-3.1454835607491454,2.4933712444130123,
r00398,1,acceptable,original_seta,0,ours,original acceptable,-3.2608489174662134,2.3739286571491043,
r00399,1,acceptable,original_seta,0,ours,original acceptable,-3.3749296522931482,2.4426411904861656,
r00400,1,acceptable,original_seta,0,ours,original acceptable,-2.8008371438737316,0.21383068658046098,
r00401,1,acceptable,original_seta,0,ours,original acceptable,0.7285174013767045,-3.821854891930254,
r00402,1,acceptable,original_seta,0,ours,original acceptable,-2.7636339621462245,2.6074465598371095,
r00403,-1,unacceptable,original_seta,0,ours,original unacceptable,13.752642121043928,-1.5112839170427965,
r00404,1,acceptable,original_seta,0,ours,original acceptable,-3.3618032262692994,2.5344833250076784,
r00405,1,acceptable,original_seta,0,ours,original acceptable,-3.647805268045095,2.052639328752017,
r00406,1,acceptable,original_seta,0,ours,original acceptable,-2.278086341967507,-0.04958951980461306,
r00407,1,acceptable,original_seta,0,ours,original acceptable,-2.9309734777109253,2.50222920724264,
r00408,1,acceptable,original_seta,0,ours,original acceptable,-4.804777181759584,2.493692697969868,
r00409,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00410,1,acceptable,original_seta,0,ours,original acceptable,-3.9676711459592533,2.5263270799668494,
r00411,1,acceptable,original_seta,0,ours,original acceptable,-3.642488516870313,2.5963379136945486,
r00412,1,acceptable,original_seta,0,ours,original acceptable,-2.888855918642048,2.2071537378219053,
r00413,1,acceptable,original_seta,0,ours,original acceptable,-2.9699839924431406,2.3898510832715503,
r00414,1,acceptable,original_seta,0,ours,original acceptable,-3.459018312364448,2.6248811555915665,
r00415,1,acceptable,original_seta,0,ours,original acceptable,-2.3759143915073753,0.13816580862794064,
r00416,1,acceptable,original_seta,0,ours,original acceptable,-3.44611739726271,2.5899250527578226,
r00417,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00418,1,acceptable,original_seta,0,ours,original acceptable,-3.285406853785617,2.5538201083877317,
r00419,1,acceptable,original_seta,0,ours,original acceptable,-1.742530252058925,-3.420337251326711,
r00420,1,acceptable,original_seta,0,ours,original acceptable,-0.10737852177637522,-4.803584882403167,
r00421,1,acceptable,original_seta,0,ours,original acceptable,-3.5308984718024625,2.3659383647336356,
r00422,1,acceptable,original_seta,0,ours,original acceptable,-3.545188054589668,2.4649356934379822,
r00423,1,acceptable,original_seta,0,ours,original acceptable,-3.2969127500317628,2.370297655073581,
r00424,1,acceptable,original_seta,0,ours,original acceptable,-1.7736934678559826,-3.861917468268733,
r00425,1,acceptable,original_seta,0,ours,original acceptable,-3.5906673706297143,2.3674940906131736,
r00426,1,acceptable,original_seta,0,ours,original acceptable,-2.092369653891778,-2.4686007754265407,
r00427,1,acceptable,original_seta,0,ours,original acceptable,-2.456741572578186,-0.42181636573804226,
r00428,-1,unacceptable,original_seta,0,ours,original unacceptable,-0.5618922255785186,-5.1536443691970035,
r00429,1,acceptable,original_seta,0,ours,original acceptable,-4.047224576047767,2.1529202221647465,
r00430,-1,unacceptable,original_seta,0,ours,original unacceptable,-1.1397669059001112,-4.848645465329216,
r00431,1,acceptable,original_seta,0,ours,original acceptable,-1.7842522218765358,-2.327036389492191,
r00432,1,acceptable,original_seta,0,ours,original acceptable,-3.758859674866917,2.4929021144213834,
r00433,-1,unacceptable,original_seta,0,ours,original unacceptable,1.8850280260445749,-5.18666398442261,
r00434,1,acceptable,original_seta,0,ours,original acceptable,-1.3974041878623225,-4.920860736017639,
r00435,1,acceptable,original_seta,0,ours,original acceptable,-3.2283821455003685,2.594753363951925,
r00436,1,acceptable,original_seta,0,ours,original acceptable,-3.2003194343723296,2.4578825572372494,
r00437,-1,unacceptable,original_seta,0,ours,original unacceptable,14.0803813627788,-1.4705839120328328,
r00438,1,acceptable,original_seta,0,ours,original acceptable,-3.563504418118717,2.552498193329568,
r00439,1,acceptable,original_seta,0,ours,original acceptable,-3.5103791425112063,2.18466729094849,
r00440,1,acceptable,original_seta,0,ours,original acceptable,-3.393241448355069,2.3720991509393445,
r00441,1,acceptable,original_seta,0,ours,original acceptable,-4.028932293162318,2.5148967262103814,
