idx,split,class_name,v116_candidate_type,domain,PC1,PC2,coordinate_basis
10845,train,medium,original_but,original BUT,0.5574317496338556,1.43433468619404,v116_shared_pca_44_features_fit_original_train
10846,train,medium,original_but,original BUT,1.2925689533270468,1.916775132625705,v116_shared_pca_44_features_fit_original_train
10847,train,medium,original_but,original BUT,1.8149190056715225,3.9933733580720108,v116_shared_pca_44_features_fit_original_train
10848,train,medium,original_but,original BUT,1.5401078789125306,1.297594397178863,v116_shared_pca_44_features_fit_original_train
10849,train,medium,original_but,original BUT,-0.77720662928661,-0.5847015380073566,v116_shared_pca_44_features_fit_original_train
10851,train,medium,original_but,original BUT,1.388300281756083,-0.27632841146882076,v116_shared_pca_44_features_fit_original_train
10852,train,medium,original_but,original BUT,0.6233262212900489,-0.08918792771246484,v116_shared_pca_44_features_fit_original_train
10853,train,medium,original_but,original BUT,1.448061074321134,1.1696519153894203,v116_shared_pca_44_features_fit_original_train
10854,train,medium,original_but,original BUT,2.6427940972760364,1.886522766268794,v116_shared_pca_44_features_fit_original_train
10855,train,medium,original_but,original BUT,1.5620000199685693,1.0552435176081953,v116_shared_pca_44_features_fit_original_train
10858,train,medium,original_but,original BUT,-2.0453564638252963,-0.9317447802632812,v116_shared_pca_44_features_fit_original_train
10861,train,medium,original_but,original BUT,2.4480634590144454,0.9042943753384729,v116_shared_pca_44_features_fit_original_train
10862,train,medium,original_but,original BUT,0.19969534926267474,-0.12731796283405222,v116_shared_pca_44_features_fit_original_train
10865,train,medium,original_but,original BUT,-0.6978687276134152,-0.0026802931752315726,v116_shared_pca_44_features_fit_original_train
10866,train,medium,original_but,original BUT,-3.1031715538433997,-1.4419652362115705,v116_shared_pca_44_features_fit_original_train
10867,train,medium,original_but,original BUT,0.8229511285811981,-0.8027771550978753,v116_shared_pca_44_features_fit_original_train
10868,train,medium,original_but,original BUT,0.9960029666684154,1.5870434174002506,v116_shared_pca_44_features_fit_original_train
10869,train,medium,original_but,original BUT,2.0606353606008954,1.640672389461915,v116_shared_pca_44_features_fit_original_train
10870,train,medium,original_but,original BUT,1.5933344266276546,1.3740859549106634,v116_shared_pca_44_features_fit_original_train
10871,train,medium,original_but,original BUT,0.9399682179471931,1.0436711400931014,v116_shared_pca_44_features_fit_original_train
10872,train,medium,original_but,original BUT,-4.749585618301017,-1.719213311170089,v116_shared_pca_44_features_fit_original_train
10873,train,medium,original_but,original BUT,-0.991680918717714,-1.1138743152109811,v116_shared_pca_44_features_fit_original_train
10874,train,medium,original_but,original BUT,1.0757352407523122,0.6198905360673457,v116_shared_pca_44_features_fit_original_train
10875,train,medium,original_but,original BUT,2.6054231716847447,1.5612976697346008,v116_shared_pca_44_features_fit_original_train
10876,train,medium,original_but,original BUT,0.4466725843806497,0.09257168144015249,v116_shared_pca_44_features_fit_original_train
10877,train,medium,original_but,original BUT,1.9812098775253681,1.1176179201010448,v116_shared_pca_44_features_fit_original_train
10879,train,medium,original_but,original BUT,-4.037886840141146,-2.2165715962146475,v116_shared_pca_44_features_fit_original_train
10880,train,medium,original_but,original BUT,-0.12787209742145733,-0.3241955165288157,v116_shared_pca_44_features_fit_original_train
10882,train,medium,original_but,original BUT,-0.8604701897227811,-0.6966574596895758,v116_shared_pca_44_features_fit_original_train
10883,train,medium,original_but,original BUT,-3.7561069452944316,-2.6459765511813083,v116_shared_pca_44_features_fit_original_train
10884,train,medium,original_but,original BUT,-0.6295162970720172,0.06716642014485723,v116_shared_pca_44_features_fit_original_train
10885,train,medium,original_but,original BUT,-0.6288248047870562,-0.02063140669910575,v116_shared_pca_44_features_fit_original_train
10886,train,medium,original_but,original BUT,-0.5480725442739101,0.20465346468046686,v116_shared_pca_44_features_fit_original_train
10887,train,medium,original_but,original BUT,-1.000864979175792,-1.025711790031029,v116_shared_pca_44_features_fit_original_train
10888,train,medium,original_but,original BUT,-0.6950606606748526,0.24239516235178155,v116_shared_pca_44_features_fit_original_train
10889,train,medium,original_but,original BUT,-1.0996373400925354,0.1710765342089393,v116_shared_pca_44_features_fit_original_train
10890,train,medium,original_but,original BUT,0.8800917714845883,0.17882975804598072,v116_shared_pca_44_features_fit_original_train
10892,train,medium,original_but,original BUT,2.878629413159264,0.597032205678699,v116_shared_pca_44_features_fit_original_train
10894,train,medium,original_but,original BUT,1.8861737938743,0.6931599923066107,v116_shared_pca_44_features_fit_original_train
10895,train,medium,original_but,original BUT,3.507028711862505,1.7361867568270473,v116_shared_pca_44_features_fit_original_train
10897,train,medium,original_but,original BUT,2.680734478077427,1.1598376731004139,v116_shared_pca_44_features_fit_original_train
10898,train,medium,original_but,original BUT,1.0001183194358632,0.45430863340780087,v116_shared_pca_44_features_fit_original_train
10899,train,medium,original_but,original BUT,2.288943414990567,1.6761614488323502,v116_shared_pca_44_features_fit_original_train
10900,train,medium,original_but,original BUT,1.537831861052185,0.44403075408304565,v116_shared_pca_44_features_fit_original_train
10901,train,medium,original_but,original BUT,2.1400532608727225,1.175258593931655,v116_shared_pca_44_features_fit_original_train
10902,train,medium,original_but,original BUT,1.566864603297774,0.9228619749746887,v116_shared_pca_44_features_fit_original_train
10903,train,medium,original_but,original BUT,2.438486687634636,1.16663945387802,v116_shared_pca_44_features_fit_original_train
10904,train,medium,original_but,original BUT,2.132871239141238,1.231897395592633,v116_shared_pca_44_features_fit_original_train
10905,train,medium,original_but,original BUT,0.8730173829694736,0.4228860585986469,v116_shared_pca_44_features_fit_original_train
10906,train,medium,original_but,original BUT,-1.1839727736757708,-0.6731301664975409,v116_shared_pca_44_features_fit_original_train
10908,train,medium,original_but,original BUT,2.190651891895672,1.8466771627129368,v116_shared_pca_44_features_fit_original_train
10909,train,medium,original_but,original BUT,0.5183311447446146,0.07049850916272485,v116_shared_pca_44_features_fit_original_train
10910,train,medium,original_but,original BUT,1.8116314191078118,0.6404971392445598,v116_shared_pca_44_features_fit_original_train
10911,train,medium,original_but,original BUT,2.09166487118727,1.3422023827218217,v116_shared_pca_44_features_fit_original_train
10912,train,medium,original_but,original BUT,2.6127426145720873,1.4264074476230073,v116_shared_pca_44_features_fit_original_train
10913,train,medium,original_but,original BUT,2.047474559697115,0.8973872360502311,v116_shared_pca_44_features_fit_original_train
10914,train,medium,original_but,original BUT,0.7735062624625564,0.33724001731317726,v116_shared_pca_44_features_fit_original_train
10916,train,medium,original_but,original BUT,2.1433731988583755,0.08226824655651843,v116_shared_pca_44_features_fit_original_train
10917,train,medium,original_but,original BUT,2.975498571091053,0.26796116073178466,v116_shared_pca_44_features_fit_original_train
10918,train,medium,original_but,original BUT,3.222855731108731,0.23579050203201346,v116_shared_pca_44_features_fit_original_train
10920,train,medium,original_but,original BUT,0.13401894240018408,-0.40156682981468017,v116_shared_pca_44_features_fit_original_train
10922,train,medium,original_but,original BUT,2.18430364294339,0.5306413274138403,v116_shared_pca_44_features_fit_original_train
10924,train,medium,original_but,original BUT,1.757078546415211,-0.13283793658432558,v116_shared_pca_44_features_fit_original_train
10925,train,medium,original_but,original BUT,1.7607575991762285,0.6506293006081612,v116_shared_pca_44_features_fit_original_train
10927,train,medium,original_but,original BUT,2.4391674914782215,0.29859990623440186,v116_shared_pca_44_features_fit_original_train
10928,train,medium,original_but,original BUT,2.417816514618485,0.022337612544574968,v116_shared_pca_44_features_fit_original_train
10929,train,medium,original_but,original BUT,2.2437502007755263,0.4756208647029175,v116_shared_pca_44_features_fit_original_train
10930,train,medium,original_but,original BUT,2.3217016756032423,0.9969546821783755,v116_shared_pca_44_features_fit_original_train
10931,train,medium,original_but,original BUT,2.4433333929577,0.3120393886665302,v116_shared_pca_44_features_fit_original_train
10932,train,medium,original_but,original BUT,3.3198675816685825,0.22724983957465036,v116_shared_pca_44_features_fit_original_train
10934,train,medium,original_but,original BUT,1.987255199539664,0.7866322422523646,v116_shared_pca_44_features_fit_original_train
10935,train,medium,original_but,original BUT,-0.2186641088366159,-0.6836170547192415,v116_shared_pca_44_features_fit_original_train
10936,train,medium,original_but,original BUT,-3.4774857726183748,-3.313484040333267,v116_shared_pca_44_features_fit_original_train
10938,train,medium,original_but,original BUT,1.024187677902171,0.5074356538919712,v116_shared_pca_44_features_fit_original_train
10939,train,medium,original_but,original BUT,0.5402394363766466,0.8586575224921826,v116_shared_pca_44_features_fit_original_train
10941,train,medium,original_but,original BUT,0.061341669461890236,0.17752958993189044,v116_shared_pca_44_features_fit_original_train
10942,train,medium,original_but,original BUT,1.7840788306673163,1.359393411266129,v116_shared_pca_44_features_fit_original_train
10944,train,medium,original_but,original BUT,0.6741749335649875,1.4087531797754858,v116_shared_pca_44_features_fit_original_train
10945,train,medium,original_but,original BUT,0.2621705170191181,0.7334071265087432,v116_shared_pca_44_features_fit_original_train
10946,train,medium,original_but,original BUT,0.17593633217650362,0.6076573814108719,v116_shared_pca_44_features_fit_original_train
10947,train,medium,original_but,original BUT,0.64190520468863,0.5825923310332275,v116_shared_pca_44_features_fit_original_train
10948,train,medium,original_but,original BUT,0.4168515568194372,0.2514587989943552,v116_shared_pca_44_features_fit_original_train
10950,train,medium,original_but,original BUT,1.675225422540855,1.182410798588047,v116_shared_pca_44_features_fit_original_train
10951,train,medium,original_but,original BUT,2.478931805129781,1.1043301043395328,v116_shared_pca_44_features_fit_original_train
10952,train,medium,original_but,original BUT,1.4788451939405067,1.0026252607528208,v116_shared_pca_44_features_fit_original_train
10954,train,medium,original_but,original BUT,-0.42466852717748327,-0.6628338616094462,v116_shared_pca_44_features_fit_original_train
10955,train,medium,original_but,original BUT,0.15158666849117974,-0.02510905105003204,v116_shared_pca_44_features_fit_original_train
10956,train,medium,original_but,original BUT,3.1890121746878255,0.0004873699847272525,v116_shared_pca_44_features_fit_original_train
10957,train,medium,original_but,original BUT,2.1440758205744417,0.6250880381963024,v116_shared_pca_44_features_fit_original_train
10958,train,medium,original_but,original BUT,2.75954633126754,0.29939915079944257,v116_shared_pca_44_features_fit_original_train
10959,train,medium,original_but,original BUT,2.2409507684869583,0.9674393428023982,v116_shared_pca_44_features_fit_original_train
10961,train,medium,original_but,original BUT,3.2429223111269176,0.6628758446398886,v116_shared_pca_44_features_fit_original_train
10964,train,medium,original_but,original BUT,2.7687082041663356,0.1760368583602417,v116_shared_pca_44_features_fit_original_train
